Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDI12,OUT013,1333.6183926217882
FDI12,OUT035,1452.0942825477694
FDI12,OUT018,1262.2118927260235
FDI12,OUT027,2532.2922106513315
FDV47,OUT045,1380.6514117719137
FDV47,OUT027,2273.302239650593
FDV47,OUT046,1369.3180625378168
NCE54,OUT049,1217.151549293926
NCZ53,OUT035,3227.1953052824074
NCZ53,OUT046,3147.4821725416296
NCZ53,OUT017,3246.206549557518
NCZ53,OUT045,2841.423386251057
FDS25,OUT035,1773.2198664636467
FDS25,OUT019,304.1232765986234
FDS25,OUT049,1705.6941538324565
FDS25,OUT013,1892.025651919701
FDS25,OUT010,244.0697856017493
FDT28,OUT019,343.4143558581402
FDT28,OUT027,3794.596554096366
FDT28,OUT018,2057.5483567749748
FDZ09,OUT018,2359.3670915136286
FDZ09,OUT027,4067.1870500638142
FDZ09,OUT045,2585.8306087487304
FDI60,OUT017,1097.6963644434588
FDI60,OUT035,1113.0839041963766
FDI60,OUT027,1735.851503615094
FDW24,OUT017,756.7543109867977
FDW24,OUT018,636.8815929606242
DRG03,OUT017,2480.19019062551
DRG03,OUT045,2527.489668483402
DRG03,OUT049,2614.119964637176
DRG03,OUT035,2627.437232401531
DRI37,OUT035,1012.2281213905983
DRI37,OUT013,852.683083536947
DRI37,OUT045,882.4082581548548
NCN05,OUT013,3230.602194676636
NCN05,OUT027,4935.798990347791
FDA37,OUT045,1809.566838892261
FDA37,OUT019,303.0843592910235
FDA37,OUT027,3365.794914199644
FDA37,OUT049,2133.381836913537
FDA37,OUT017,2112.8368369266664
FDA37,OUT013,1979.569150550135
FDJ45,OUT017,631.2756680979738
FDJ45,OUT046,690.1189656137848
FDY34,OUT017,2823.5600532292774
FDY34,OUT046,2639.71160147673
FDY34,OUT035,2987.846937933791
FDY34,OUT013,2625.426998060542
NCP05,OUT013,2451.820268739172
FDM28,OUT035,3189.4820405467653
FDM28,OUT027,5013.932254886383
FDM28,OUT018,2630.0480683029773
FDM28,OUT017,3113.2665961491807
FDD14,OUT027,5007.599444224097
FDD14,OUT046,2896.8058235946296
FDD14,OUT017,2900.5395099890547
FDD14,OUT010,463.64980071808895
FDD32,OUT010,192.6821375465922
FDD32,OUT035,1358.7751507149706
FDD32,OUT027,2230.559301537989
FDD32,OUT045,1341.087721878454
FDD32,OUT019,224.27428468618447
FDD32,OUT046,1351.8097182958293
DRF51,OUT010,145.97160954771786
DRF51,OUT013,650.9864141945674
DRF51,OUT017,665.456171333989
DRF51,OUT027,1298.4347964411966
DRF51,OUT035,718.0858112378172
NCK42,OUT013,3459.7806539100457
NCK42,OUT035,3790.3284284042597
NCK42,OUT049,3791.617959643437
NCK42,OUT018,2886.161663989067
FDU36,OUT017,1618.6412781155084
FDU36,OUT045,1491.857456033795
FDS44,OUT035,3922.989014478428
FDS44,OUT013,3759.9634319560287
FDS44,OUT045,3783.564175842164
DRK01,OUT046,1612.2636386402205
DRK01,OUT027,2592.435211384278
DRK01,OUT019,261.70615288707234
DRK01,OUT013,1550.5514141387116
DRF48,OUT010,466.63831243466205
DRF48,OUT013,2908.0017886475216
DRF48,OUT046,3204.6868449584126
DRF48,OUT018,2759.832774720203
DRF48,OUT027,5196.003937557958
DRF48,OUT035,3269.962772075477
DRF48,OUT049,3302.5951046050454
DRF48,OUT017,3238.2347512555857
FDN20,OUT049,2876.5877661555714
FDN20,OUT045,2841.6865737894364
FDN20,OUT010,405.46862259327287
FDN20,OUT013,2629.3918419668826
FDN20,OUT018,2487.9511905020313
FDN20,OUT035,3083.5433434661245
FDD34,OUT027,4239.738683337104
FDD34,OUT018,2411.395422239604
FDD34,OUT046,2640.615285417839
NCV29,OUT018,2572.5769179868284
NCV29,OUT017,3163.6506995891887
NCV29,OUT035,3107.644012840961
NCV29,OUT027,4911.131419337808
NCV29,OUT045,2817.416078567613
NCE06,OUT046,2593.4192771606454
NCE06,OUT013,2569.4257319565763
NCE06,OUT045,2570.785669868727
NCE06,OUT049,2799.7436629890894
NCE06,OUT017,2523.0440424366707
NCH43,OUT027,5510.346847314929
NCH43,OUT049,3693.523269606309
NCH43,OUT010,575.825966950021
FDV10,OUT049,732.6500516149262
FDV10,OUT018,562.8224010263918
FDV10,OUT027,1213.5218659942127
FDV10,OUT013,676.3708687811085
FDV10,OUT010,126.29026077399071
FDC32,OUT049,1439.4444707865043
FDC32,OUT046,1510.0378989594187
FDC32,OUT017,1519.3923243024265
FDC32,OUT010,194.75186003791288
FDC32,OUT018,1320.999993881004
FDW28,OUT049,3377.195051669118
FDW28,OUT017,3356.677590494703
NCO26,OUT027,3061.0281529248978
NCO26,OUT010,252.90633603584718
NCO26,OUT018,1593.1158314410848
DRH59,OUT045,1163.38786843457
DRH59,OUT027,2107.3652635976673
DRH59,OUT018,1023.2582210406056
DRH59,OUT035,1300.476776732633
DRH59,OUT013,1111.0423483031796
DRH59,OUT017,1237.1480462995332
NCC55,OUT019,117.5844441096776
NCC55,OUT049,712.7732712292194
NCC55,OUT027,1081.5841701535999
NCC55,OUT013,635.4538088861444
NCC55,OUT046,689.1985672227904
NCC55,OUT045,642.2240073168076
NCC55,OUT017,632.9727359298796
FDL13,OUT027,5974.39419327831
FDL13,OUT035,3975.0701436423574
FDL13,OUT046,3757.2143070795887
FDA47,OUT035,2641.209614651115
FDA47,OUT049,2801.3368263898656
FDA47,OUT019,389.3961498361181
FDS08,OUT049,2997.4192974468037
FDS08,OUT017,3114.693643329364
FDS08,OUT010,450.4384568434208
FDS08,OUT045,2853.849451096443
FDS08,OUT019,433.6950346666568
FDS08,OUT013,2799.6132253686123
FDS08,OUT018,2570.9412065564884
NCD31,OUT013,2562.9343297742944
NCD31,OUT035,2939.097150400302
NCD31,OUT046,2658.2478885860264
NCD31,OUT045,2671.0655578527926
FDN25,OUT045,859.433723141199
FDN25,OUT046,987.578641332211
FDN25,OUT017,898.7467177078496
FDN25,OUT027,1660.7187259785676
FDK34,OUT010,627.0584624675514
FDK34,OUT049,4030.6815520323607
FDK34,OUT046,3694.3332550674577
DRQ35,OUT046,2105.8172636444165
DRQ35,OUT019,306.311618371193
FDY57,OUT027,2685.8853690827777
FDO24,OUT017,2523.4725465556594
FDO24,OUT019,358.6775119511759
FDO24,OUT018,2352.3629374042694
NCT30,OUT045,754.2154148011381
NCT30,OUT046,825.6510817832143
NCT30,OUT027,1352.1132616802163
NCT30,OUT013,720.462183216333
FDP28,OUT027,5958.583365233698
DRG23,OUT017,2534.1140202877273
DRG23,OUT010,382.0457784590933
DRG36,OUT017,2684.4161255657173
DRG36,OUT049,3006.765570546212
DRG36,OUT018,2449.663922510009
FDS49,OUT027,2260.054288180214
FDS49,OUT046,1335.3385238816945
FDS49,OUT049,1215.676445052118
FDS49,OUT019,208.33195408466364
FDB23,OUT046,3528.880339584271
FDB23,OUT035,3991.1257144077117
FDB23,OUT010,629.3194893117293
FDB23,OUT049,3892.3327434261378
FDD33,OUT046,3595.0799102634246
FDD33,OUT035,3904.5557967634477
FDD33,OUT010,564.2906770521229
FDD33,OUT017,3812.3955636585433
FDD33,OUT049,3700.1170733912904
FDR24,OUT049,1351.0623761009258
FDR24,OUT018,1265.7101089444132
FDR24,OUT046,1471.56596678408
FDR24,OUT019,247.34692303054166
NCV17,OUT027,3380.169615658568
NCV17,OUT045,2039.051245677568
NCV17,OUT018,1775.3104045710913
NCV17,OUT013,2180.5142383299412
FDE46,OUT045,2463.645761862874
FDE46,OUT018,2123.6339288464997
FDE46,OUT049,2531.745249874992
FDA35,OUT018,1747.8007646551355
FDA35,OUT045,1783.9881520013057
FDA35,OUT013,1936.1495602482014
FDA35,OUT035,2095.317863489878
FDL20,OUT013,1865.8489335424806
FDS04,OUT049,2366.9439812279124
FDS04,OUT027,3539.5782399724226
FDC14,OUT045,673.9004884125507
FDC14,OUT035,731.2422701626581
FDG16,OUT027,5524.535762348865
FDG16,OUT035,3768.3987198141335
FDG16,OUT018,3168.465424743072
FDS58,OUT019,405.81459238161057
FDS58,OUT018,2405.006096786187
FDS58,OUT017,2615.8015794144467
FDS58,OUT027,4194.893107109906
FDQ60,OUT045,1800.6288687964186
FDQ60,OUT046,1962.432443572512
FDQ60,OUT035,1969.854559525741
FDQ60,OUT027,3119.673193219068
FDQ60,OUT017,2056.033074748532
FDQ60,OUT013,2067.159566763584
FDQ60,OUT049,1963.9889832810738
FDQ60,OUT018,1781.504392306916
NCI43,OUT045,793.1184931795682
NCI43,OUT049,841.748389995045
NCC30,OUT045,2833.1429845164903
NCC30,OUT027,4862.967609835231
NCC30,OUT018,2608.8212807718646
NCC30,OUT017,3114.8520997013707
DRC01,OUT010,135.55385849359007
DRC01,OUT035,808.9242356217369
DRC01,OUT049,831.7471528944527
FDL08,OUT018,3280.431503789186
FDL08,OUT049,4134.165134388998
FDV15,OUT045,1541.5945378692597
FDV15,OUT013,1661.5741873133575
FDV15,OUT035,1625.6439858663462
FDG44,OUT017,889.3534731042545
FDG44,OUT013,773.3985134484022
FDG44,OUT045,827.3400783490138
DRG13,OUT049,2733.0827926030456
DRG13,OUT046,2658.564872113451
DRG13,OUT010,372.1572608025742
FDR47,OUT013,3021.5162657654373
FDR47,OUT045,2887.906661148012
FDR47,OUT046,3108.130977711042
FDR47,OUT035,3298.93002191551
FDR47,OUT019,490.526473215865
FDS32,OUT013,2378.838804367327
FDS32,OUT019,336.9078855477143
FDS32,OUT018,1809.327150508258
FDC04,OUT013,4075.2628479613554
FDC04,OUT035,4215.048621067685
FDC04,OUT046,3734.7044540226275
FDC04,OUT017,4124.440885033034
FDV12,OUT049,1604.3438303725954
FDV12,OUT010,215.2895944459417
FDV12,OUT027,2710.681557637828
FDV12,OUT045,1465.1627665901356
FDV12,OUT019,256.7368647776068
FDV12,OUT046,1674.791844038988
NCE30,OUT018,3198.5406866954395
NCE30,OUT017,3794.041587993524
NCE30,OUT027,5508.0762293185635
FDL51,OUT017,3937.3076631064214
FDL51,OUT027,5645.983981066114
FDL51,OUT019,586.3635017500071
NCE43,OUT049,2966.3387104493513
NCE43,OUT018,2412.7618223262525
NCE43,OUT013,2907.3921994637535
NCE43,OUT019,411.99843192128685
NCE43,OUT045,2765.2777255213423
FDD23,OUT045,2867.6068154148506
FDD23,OUT046,3172.451825441741
FDD23,OUT027,5175.116364440204
FDD23,OUT017,3199.288253374706
FDD23,OUT013,2943.1907051701673
FDJ04,OUT027,3152.3359721640068
FDJ04,OUT017,2048.027173930312
FDT14,OUT045,1874.4383912573996
FDT14,OUT049,1942.1368925453326
FDT14,OUT019,334.19413909030686
FDT14,OUT017,2068.0977560475767
FDT14,OUT010,272.96241166424437
FDI36,OUT017,3387.0508164190587
FDI36,OUT049,3307.689711226188
FDI36,OUT013,2890.609259917708
FDI36,OUT045,2853.8423409253346
FDI36,OUT027,5401.805824468952
FDI36,OUT035,3335.3153255670045
FDI36,OUT010,538.8547343276123
FDM20,OUT045,3862.343283287778
FDM20,OUT049,4106.21590867562
FDM20,OUT035,4244.906992339327
FDM20,OUT010,622.1213083170911
FDM20,OUT019,591.4759793751912
FDZ52,OUT045,1696.767321241225
FDZ52,OUT010,242.2683359529862
NCD54,OUT018,1891.7380212524713
NCD54,OUT045,2286.1994940347136
NCU05,OUT013,1237.0645077408046
NCU05,OUT017,1329.2016168782156
NCU05,OUT046,1321.7713353267934
FDM60,OUT010,126.67475675246405
FDM60,OUT019,120.84533157752969
FDM60,OUT035,713.9325728903906
FDM60,OUT027,1127.5666394004331
FDM60,OUT045,683.0885361545515
FDA49,OUT018,1227.678536349071
FDA49,OUT045,1387.7270819469704
FDA49,OUT013,1328.1036173237162
FDA49,OUT017,1376.8973692766783
FDQ19,OUT035,4238.338241575131
FDQ19,OUT046,3572.436654028872
FDQ19,OUT017,4180.976357963141
FDQ19,OUT018,3190.215732924828
FDQ19,OUT049,4065.9850052683964
FDQ19,OUT019,614.6260175853247
FDK03,OUT013,4218.461116752365
FDK03,OUT035,4287.3248585968695
FDQ56,OUT045,1377.4379946701279
FDQ56,OUT017,1400.7821062923167
DRF15,OUT010,355.21318175749343
DRF15,OUT017,2510.7078635573675
DRF15,OUT045,2543.9113762391685
DRF15,OUT027,3903.1565514302847
DRF15,OUT049,2523.4765146939
DRF15,OUT035,2648.4363163750468
FDT26,OUT013,1954.5805153878487
FDT26,OUT017,1937.3204339172082
FDI44,OUT035,1363.055278638303
FDI44,OUT018,1111.7544931479906
FDI44,OUT045,1283.3743056567407
FDI44,OUT046,1312.355906544135
FDW46,OUT027,1885.9766094284546
FDW46,OUT046,1108.7487394147347
FDW46,OUT049,992.4165337421146
FDF20,OUT017,3292.3728977536994
FDF20,OUT018,2829.6550865491886
FDF20,OUT035,3243.7257635122287
FDF20,OUT019,529.1333563788086
FDO03,OUT035,4025.2803466685273
FDO03,OUT013,3779.2615391668614
FDO03,OUT046,3607.1298033365374
FDO03,OUT049,3974.2074225503834
FDO03,OUT017,4185.539847843262
NCR18,OUT045,725.3388606379133
NCR18,OUT013,700.8265361853146
NCR18,OUT035,741.5171564075467
DRH39,OUT010,172.76597165928092
DRH39,OUT018,1057.6550958076434
DRH39,OUT045,1238.4968403206867
DRH39,OUT035,1331.2301008677816
NCK53,OUT019,255.838106478308
NCK53,OUT045,1484.121784167191
FDC03,OUT027,5403.007305286666
FDC03,OUT046,3173.674938384869
FDC03,OUT045,2833.942656302226
FDC03,OUT018,2931.5376220913804
FDC03,OUT010,538.5104463034484
FDX21,OUT017,1766.8218391187856
FDX21,OUT013,1871.7231779960302
FDF58,OUT017,1027.9938332516565
FDF58,OUT018,815.8570493735808
FDF58,OUT035,1095.0093146744632
FDF58,OUT013,901.1949295560461
FDF58,OUT045,1068.6364272523213
FDF58,OUT019,181.0816684311207
FDF58,OUT049,1026.3376531733606
FDA08,OUT049,2760.3769225848437
FDA08,OUT018,2366.5926443128037
FDA08,OUT035,3055.700170222269
FDM45,OUT027,3206.0607881338224
FDM45,OUT049,1988.6928151181378
FDM45,OUT018,1791.6647529543898
FDQ26,OUT013,806.1185838628584
FDQ26,OUT010,147.3117527176328
NCL30,OUT017,2139.1359760717696
NCL30,OUT018,1804.4182436321287
NCL30,OUT045,1847.3483901907205
NCL30,OUT013,1977.6497399775046
NCP18,OUT013,2409.1273845618703
NCP18,OUT019,385.1159590259022
FDZ25,OUT017,2852.576956155259
FDZ25,OUT035,3133.036352497401
FDZ25,OUT049,2893.00882634582
FDB47,OUT018,3098.9482252496364
FDB47,OUT046,3412.530004006361
FDB47,OUT045,3150.2600999639853
FDB47,OUT027,5491.763337172023
FDB47,OUT017,3852.189738614461
FDB47,OUT010,530.151720371908
FDB47,OUT035,3673.587512068247
NCM30,OUT045,708.404385691015
NCM30,OUT035,716.5996451119836
FDU02,OUT027,5746.716505215346
FDU02,OUT018,3321.766364975999
FDS57,OUT045,2204.958226524487
FDS57,OUT018,1935.063160950024
NCR38,OUT027,5967.416687275645
NCR38,OUT018,3589.3790757850948
NCR38,OUT013,4135.054353371116
FDR43,OUT017,660.2708215564193
FDU47,OUT027,3536.0415182294905
FDU47,OUT035,2253.180142046617
FDU47,OUT046,2370.494497694348
FDU47,OUT049,2338.1660175238458
FDU47,OUT013,2449.440655582431
FDQ21,OUT027,3258.564543769734
FDQ21,OUT019,337.6788684804792
FDQ21,OUT035,2166.696797950007
FDD53,OUT035,718.0373581824726
FDD53,OUT045,683.3034997321415
FDD53,OUT013,679.5858468090863
FDD53,OUT046,744.4142627651237
FDD53,OUT018,509.6522181097428
FDX55,OUT049,3731.8335873335545
FDX55,OUT027,5726.914044588039
FDX55,OUT013,3539.650223892513
FDX55,OUT018,3036.4506826268953
FDB32,OUT045,1479.808605092983
FDB32,OUT046,1547.8862575566588
FDB32,OUT049,1502.7705100708552
FDB32,OUT013,1457.017298840069
FDW34,OUT010,623.4723925239537
FDW34,OUT018,3236.788102720614
FDW34,OUT049,4127.463300465497
FDL26,OUT045,2521.5573899975484
FDL26,OUT046,2486.964578609449
FDL26,OUT035,2612.758573567564
FDL26,OUT010,389.3144186160063
FDL26,OUT013,2458.9330470777195
FDL28,OUT027,5871.131018790533
FDL28,OUT045,3686.6900489412324
FDL28,OUT017,4055.2715650613895
FDL28,OUT018,3128.9075246176085
FDL28,OUT049,3805.670727714125
FDM04,OUT019,152.35942256203828
FDM04,OUT045,810.6560541295701
FDM04,OUT027,1550.0585802233595
NCX42,OUT018,2441.96575538579
NCX42,OUT049,2776.5870466736383
FDH31,OUT018,1337.398976672847
FDH31,OUT045,1487.7891034430454
FDH31,OUT013,1550.1102458240607
FDH31,OUT010,222.23623541412545
FDH31,OUT017,1648.5633668490354
FDF41,OUT035,4042.325861881345
FDF41,OUT019,625.327174095196
FDF41,OUT013,3833.9909548989976
FDF41,OUT010,669.8621207736294
FDE22,OUT049,2719.359224404085
FDE22,OUT017,2626.9616756742885
FDE22,OUT027,4188.850216997654
FDE22,OUT013,2446.638769628033
FDE22,OUT046,2495.7282581081263
FDA26,OUT017,3950.9224226330434
FDA26,OUT010,579.8408909188427
FDA26,OUT045,3372.39507709602
FDA26,OUT049,3713.9752054000433
DRG37,OUT017,2542.6437592700618
DRG37,OUT010,366.65364909255703
DRG37,OUT027,4124.803324627911
FDI05,OUT018,1077.3496481841555
FDI05,OUT027,2305.9559185617577
FDI05,OUT019,224.4217947016941
FDI05,OUT045,1258.517710002546
FDI05,OUT013,1137.9193992026037
FDI05,OUT035,1216.7233560199993
FDR03,OUT027,5482.279553512523
FDR03,OUT018,2836.6408657502006
FDR03,OUT045,2967.7101378552425
FDR03,OUT013,3249.997930102548
FDR03,OUT046,3300.9125174236488
FDR03,OUT049,3700.1165081743534
FDG17,OUT019,590.1736005974134
FDG17,OUT045,3854.6259321657085
FDG17,OUT046,3677.065685676714
FDG17,OUT035,4235.732291204981
FDG17,OUT013,4090.97907494753
NCV05,OUT049,2538.233223921832
NCV05,OUT018,2227.224520086663
NCV05,OUT019,399.4690521443531
NCV05,OUT013,2420.3727742049487
FDF39,OUT049,4272.461536213758
FDF39,OUT035,4258.70458217805
FDF39,OUT027,6094.392108792997
FDF39,OUT010,790.1816356660497
FDF39,OUT017,4295.72557025743
FDY16,OUT035,3205.083492821693
FDY16,OUT018,2795.629431056892
FDY16,OUT049,3310.15294901715
FDY16,OUT017,3211.005617889605
NCZ06,OUT045,3826.2712602674815
NCZ06,OUT035,4210.253314868297
NCZ41,OUT049,2142.0317015487376
NCZ41,OUT046,2094.632881968606
NCZ41,OUT027,3332.6267801670974
DRK11,OUT027,3871.3610592448945
DRK11,OUT017,2536.4269196205832
FDB29,OUT027,3053.5459675402462
FDB29,OUT046,1970.832204550424
FDQ13,OUT046,1385.1214264058146
FDQ13,OUT017,1386.4543581547973
FDQ13,OUT018,1199.2245266127707
NCI54,OUT013,1829.4877351104803
NCD42,OUT035,690.7670422977852
NCD42,OUT017,623.2212461659518
NCD42,OUT019,135.07739985184224
NCD42,OUT046,707.0267955298586
DRC27,OUT046,3764.008784971252
DRC27,OUT019,599.5659378143089
DRC27,OUT013,4181.255060637329
DRC27,OUT027,6022.9547842219945
FDJ46,OUT013,2669.4158873728616
FDJ46,OUT017,2962.4360083066676
FDJ46,OUT045,2859.851585295662
FDJ46,OUT049,2952.8428746847385
FDM33,OUT027,5563.386549212367
FDM33,OUT019,538.2672627184685
FDM33,OUT045,3443.217712186322
FDM33,OUT049,3692.9641744711557
FDM33,OUT035,3776.1674762562425
DRF60,OUT027,6093.947705726651
DRF60,OUT013,4023.6803515871643
DRF60,OUT035,4146.781880895857
DRF60,OUT046,3759.159737173033
NCS05,OUT017,2243.827694728176
NCS05,OUT035,2250.0082694731072
NCS05,OUT046,2228.232951910366
NCS05,OUT018,1780.1086921127076
NCS05,OUT019,347.46175355612644
FDX52,OUT046,3268.078344941343
FDX52,OUT049,3302.8374415571116
FDX52,OUT027,5294.145150335466
FDX52,OUT013,2945.0687686759284
FDM52,OUT027,3821.383588758081
FDM52,OUT013,2484.245091228082
FDM52,OUT049,2494.2471439035903
NCZ54,OUT035,2721.856354070214
NCZ54,OUT013,2526.1815274896635
NCZ54,OUT017,2490.4914972081983
FDD59,OUT049,1218.4338442226062
FDD59,OUT013,1236.1163949607887
FDD59,OUT018,1150.651472726583
FDD59,OUT035,1371.7148390007624
DRJ35,OUT035,1065.5230840674888
DRJ35,OUT049,968.7215940855483
DRJ35,OUT018,787.7006193001299
DRJ35,OUT027,1719.4938871216352
DRJ35,OUT045,1006.3402920119436
FDR37,OUT019,471.38938848370145
FDR37,OUT018,2696.6110171927216
FDR37,OUT017,3226.076667401511
FDF16,OUT018,2049.2843092285243
FDF16,OUT035,2512.9836018583474
FDJ28,OUT013,3140.5717626255005
FDJ28,OUT018,2691.6275080331393
FDJ28,OUT045,2822.514721230829
FDJ28,OUT049,3307.174977963518
FDJ28,OUT035,3222.340463568691
DRB01,OUT019,468.9771321969022
DRB01,OUT017,3224.916783979555
DRB01,OUT018,2903.2830696967117
DRB01,OUT046,3033.4377246057743
DRB01,OUT035,3325.0292210882308
FDR10,OUT027,4197.5188389326695
FDR10,OUT046,2575.785641647584
FDR10,OUT045,2655.8831312393268
FDR10,OUT018,2434.30814742809
FDY52,OUT027,1770.284149115297
FDY52,OUT035,1103.8720654752956
FDY52,OUT018,812.1787621749276
FDY52,OUT010,153.42904502696499
FDY04,OUT013,2467.2756347432896
FDY04,OUT019,410.1379821278263
FDY04,OUT046,2602.05916389149
FDZ04,OUT035,1102.5306882900009
FDZ04,OUT018,829.54270688623
FDZ04,OUT027,1826.1571412724663
FDB39,OUT018,728.4879314070567
FDB39,OUT046,924.3851986584368
FDB39,OUT027,1542.5134744151605
FDB39,OUT013,769.1456670468167
FDD58,OUT027,2676.6879085295477
FDD58,OUT017,1697.075522652928
FDD58,OUT010,212.7600194920069
FDD58,OUT049,1653.2328117593179
FDJ32,OUT049,985.2140521978422
FDJ32,OUT017,1067.8516380488336
FDJ32,OUT010,154.08909871194012
FDJ32,OUT035,1089.4961433266715
FDJ32,OUT018,805.7148328740045
FDA28,OUT019,324.6952065856553
FDA28,OUT045,1836.1696426632916
FDA28,OUT013,1986.0942213324017
FDA28,OUT049,2160.526454779897
FDR49,OUT045,769.3379185596142
FDR49,OUT027,1428.0918413920879
FDR49,OUT017,777.1548677655552
FDR49,OUT049,870.9075965425545
FDZ19,OUT045,2797.817902512037
FDZ19,OUT013,2931.9260295549993
FDZ19,OUT049,3098.670708113834
FDZ19,OUT010,453.27942514678057
FDZ19,OUT018,2594.9184336149124
FDZ19,OUT035,2972.063588505709
NCF18,OUT017,3269.5182133018902
NCF18,OUT035,3269.557034722806
NCF18,OUT046,3057.3162908969175
NCF18,OUT049,3397.259197005756
NCF18,OUT019,471.7606609265759
FDY56,OUT045,3683.098717778952
FDY56,OUT035,3917.333716960455
NCH42,OUT045,3710.226930301532
NCH42,OUT019,552.2231577240623
NCH42,OUT046,3669.687764490838
NCH42,OUT013,3794.322491601857
NCH42,OUT049,3974.7412589019987
FDJ40,OUT018,1472.8934301417542
FDJ40,OUT017,1804.508180486591
FDJ40,OUT049,1782.0010755428032
FDJ40,OUT045,1667.6149317878485
FDJ40,OUT046,1876.4305034176089
FDQ39,OUT017,3289.0842123330744
FDM16,OUT049,1160.4708194593345
FDM16,OUT035,1250.538293762619
FDM16,OUT013,1110.56728843069
FDM16,OUT017,1268.9139491746143
FDM16,OUT027,2080.8255550722215
FDM16,OUT045,1241.9839533694078
NCX54,OUT013,1751.4415620482587
NCX54,OUT018,1416.0527440324702
FDK02,OUT027,3122.885196090861
FDK02,OUT046,1913.346832320143
FDK02,OUT045,1878.329161802022
FDK02,OUT013,2018.1035253560246
FDY28,OUT049,3633.5308743942323
FDY28,OUT027,5431.3598695823375
FDY28,OUT046,3349.5184419898974
FDY28,OUT010,549.3583268137832
FDX59,OUT017,604.3433350031933
FDX59,OUT049,693.8672198962638
FDX59,OUT010,138.21214986968872
FDX59,OUT035,669.916749283225
FDO22,OUT027,2251.120418881816
FDN38,OUT049,4038.419770759705
FDN38,OUT010,685.5279747483202
FDN38,OUT017,4012.965697415356
FDN38,OUT027,5989.954312385866
FDF02,OUT046,1695.3797719835952
FDF02,OUT027,2831.4850669919997
FDF02,OUT010,224.20436565123873
FDF02,OUT035,1696.7992565293036
FDF02,OUT045,1554.7404845467847
FDY14,OUT018,3610.6850634410616
FDY14,OUT019,741.503910044221
FDY14,OUT027,5892.83153480247
FDY14,OUT017,4271.375755879229
FDY14,OUT045,3893.8642761788524
FDY14,OUT010,783.6450279907715
FDC20,OUT010,138.178884332906
FDC20,OUT013,804.3125914672087
FDC20,OUT027,1538.7235578233112
FDC20,OUT049,895.9033241125742
NCH18,OUT017,4121.899325526356
NCH18,OUT019,590.3091589015334
NCH18,OUT045,3850.1322102028116
NCH18,OUT046,3721.8198486244005
FDP04,OUT013,919.4129369246718
FDP04,OUT017,1113.9131038710404
FDP04,OUT019,181.5404786088985
FDP04,OUT035,1095.0093146744632
FDU03,OUT013,3124.9269704156154
FDU03,OUT049,3295.179891723586
FDU03,OUT045,2807.0336015836783
FDU03,OUT027,5006.8022847247585
FDU03,OUT046,2785.724434035707
FDU03,OUT010,464.65085393075924
NCB42,OUT049,1924.5096266739586
NCB42,OUT046,2064.3471084199537
FDV07,OUT013,1819.0648001924462
FDV07,OUT035,1881.017664662141
FDV07,OUT046,1966.8153932976118
FDK60,OUT017,1646.9143802264405
FDK60,OUT013,1614.1255058865418
FDK60,OUT027,2693.0694593986327
FDK60,OUT045,1467.1594970614415
FDM27,OUT035,2603.5689640891887
FDM27,OUT046,2602.6401815356153
FDM27,OUT017,2543.8282910503376
FDM27,OUT045,2537.256951266367
DRI03,OUT045,2819.34405890384
DRI03,OUT010,432.74394380393
FDH04,OUT035,1538.0481522675568
FDH04,OUT027,2469.9386879472067
FDH04,OUT013,1353.8840550640875
FDH04,OUT010,199.22243507028605
FDH04,OUT049,1441.8891421324215
FDH04,OUT045,1417.1604659845464
FDE08,OUT046,2377.508353951394
FDE08,OUT035,2518.03144642228
FDE08,OUT045,2362.955769102863
FDE08,OUT013,2451.8831534218584
NCV53,OUT027,6243.988518439694
NCV53,OUT045,3856.6973402847257
NCV53,OUT049,4049.1410259714507
NCV53,OUT035,4254.836420715766
DRE60,OUT027,5706.448675536522
DRE60,OUT046,3438.6549698357676
DRE60,OUT018,3402.9332935251255
FDQ58,OUT017,2559.4863691962078
FDQ58,OUT013,2448.6465850846625
FDQ58,OUT027,4069.95362059388
FDW33,OUT010,232.49478872411385
FDW33,OUT045,1553.2776487764327
FDW33,OUT018,1462.7107186143373
FDW33,OUT013,1757.4391496065066
FDW33,OUT027,2864.9406549451787
FDJ52,OUT046,2603.9817582765236
FDJ52,OUT013,2526.880727126063
FDJ52,OUT027,4249.7987363926595
FDB14,OUT017,1511.8532900458406
FDB14,OUT049,1439.9726963387532
FDB14,OUT013,1453.7666140768793
FDI19,OUT017,4096.136996616132
FDI19,OUT049,4041.8178366253587
NCW29,OUT035,2222.5308050126055
NCW29,OUT010,278.22617971838855
NCW29,OUT045,1944.849427342923
NCW29,OUT046,2197.095686966714
FDL58,OUT019,743.332940992756
FDL58,OUT027,5907.68217832543
FDT15,OUT013,3025.6531174033107
FDT15,OUT027,5134.975219914862
FDT15,OUT017,3201.7575391179234
FDT15,OUT045,2821.8123163964983
FDT15,OUT035,3281.4341535475683
NCI18,OUT013,3660.555229160515
NCI18,OUT035,3971.150027316647
NCC19,OUT018,2958.002780453911
NCC19,OUT045,2957.1828251085626
NCC19,OUT049,3361.0383017725667
NCC19,OUT017,3246.3974021130543
FDX24,OUT013,1410.6397311289436
FDX24,OUT049,1505.960580925298
FDX24,OUT017,1494.9335196993163
FDX24,OUT010,203.96764947198696
